"Sample_ID","sample_type","loc.asv","ASV","reads","extraction_ID","pcr_replicate","alt_ID","tank_ID","station_ID","combined_column"
"e02510-C","sample","DBO4.2.ASV8","ASV8",0,"e02510","C","E1061",NA,"DBO4.2","DBO4.2"
"e02510-C","sample","DBO4.2.ASV9","ASV9",0,"e02510","C","E1061",NA,"DBO4.2","DBO4.2"
"e02510-C","sample","DBO4.2.ASV11","ASV11",0,"e02510","C","E1061",NA,"DBO4.2","DBO4.2"
"e02510-C","sample","DBO4.2.ASV13","ASV13",0,"e02510","C","E1061",NA,"DBO4.2","DBO4.2"
"e02510-C","sample","DBO4.2.ASV14","ASV14",0,"e02510","C","E1061",NA,"DBO4.2","DBO4.2"
"e02510-C","sample","DBO4.2.ASV16","ASV16",0,"e02510","C","E1061",NA,"DBO4.2","DBO4.2"
"e02510-C","sample","DBO4.2.ASV17","ASV17",0,"e02510","C","E1061",NA,"DBO4.2","DBO4.2"
"e02510-C","sample","DBO4.2.ASV19","ASV19",0,"e02510","C","E1061",NA,"DBO4.2","DBO4.2"
"e02510-C","sample","DBO4.2.ASV20","ASV20",0,"e02510","C","E1061",NA,"DBO4.2","DBO4.2"
"e02510-C","sample","DBO4.2.ASV22","ASV22",0,"e02510","C","E1061",NA,"DBO4.2","DBO4.2"
"e02510-C","sample","DBO4.2.ASV23","ASV23",0,"e02510","C","E1061",NA,"DBO4.2","DBO4.2"
"e02510-C","sample","DBO4.2.ASV26","ASV26",0,"e02510","C","E1061",NA,"DBO4.2","DBO4.2"
"e02510-C","sample","DBO4.2.ASV29","ASV29",0,"e02510","C","E1061",NA,"DBO4.2","DBO4.2"
"e02510-C","sample","DBO4.2.ASV32","ASV32",0,"e02510","C","E1061",NA,"DBO4.2","DBO4.2"
"e02510-C","sample","DBO4.2.ASV34","ASV34",482,"e02510","C","E1061",NA,"DBO4.2","DBO4.2"
"e02510-C","sample","DBO4.2.ASV35","ASV35",0,"e02510","C","E1061",NA,"DBO4.2","DBO4.2"
"e02510-C","sample","DBO4.2.ASV37","ASV37",0,"e02510","C","E1061",NA,"DBO4.2","DBO4.2"
"e02510-C","sample","DBO4.2.ASV38","ASV38",0,"e02510","C","E1061",NA,"DBO4.2","DBO4.2"
"e02510-C","sample","DBO4.2.ASV40","ASV40",0,"e02510","C","E1061",NA,"DBO4.2","DBO4.2"
"e02510-C","sample","DBO4.2.ASV47","ASV47",0,"e02510","C","E1061",NA,"DBO4.2","DBO4.2"
"e02510-C","sample","DBO4.2.ASV51","ASV51",0,"e02510","C","E1061",NA,"DBO4.2","DBO4.2"
"e02510-C","sample","DBO4.2.ASV53","ASV53",0,"e02510","C","E1061",NA,"DBO4.2","DBO4.2"
"e02510-C","sample","DBO4.2.ASV54","ASV54",0,"e02510","C","E1061",NA,"DBO4.2","DBO4.2"
"e02510-C","sample","DBO4.2.ASV56","ASV56",0,"e02510","C","E1061",NA,"DBO4.2","DBO4.2"
"e02510-C","sample","DBO4.2.ASV58","ASV58",0,"e02510","C","E1061",NA,"DBO4.2","DBO4.2"
"e02510-C","sample","DBO4.2.ASV60","ASV60",0,"e02510","C","E1061",NA,"DBO4.2","DBO4.2"
"e02510-C","sample","DBO4.2.ASV66","ASV66",0,"e02510","C","E1061",NA,"DBO4.2","DBO4.2"
"e02510-C","sample","DBO4.2.ASV82","ASV82",0,"e02510","C","E1061",NA,"DBO4.2","DBO4.2"
"e02510-C","sample","DBO4.2.ASV95","ASV95",0,"e02510","C","E1061",NA,"DBO4.2","DBO4.2"
"e02510-C","sample","DBO4.2.ASV98","ASV98",0,"e02510","C","E1061",NA,"DBO4.2","DBO4.2"
"e02510-C","sample","DBO4.2.ASV103","ASV103",0,"e02510","C","E1061",NA,"DBO4.2","DBO4.2"
"e02510-C","sample","DBO4.2.ASV110","ASV110",0,"e02510","C","E1061",NA,"DBO4.2","DBO4.2"
"e02510-C","sample","DBO4.2.ASV114","ASV114",0,"e02510","C","E1061",NA,"DBO4.2","DBO4.2"
"e02510-C","sample","DBO4.2.ASV135","ASV135",0,"e02510","C","E1061",NA,"DBO4.2","DBO4.2"
"e02510-C","sample","DBO4.2.ASV144","ASV144",0,"e02510","C","E1061",NA,"DBO4.2","DBO4.2"
"e02510-C","sample","DBO4.2.ASV147","ASV147",0,"e02510","C","E1061",NA,"DBO4.2","DBO4.2"
"e02510-C","sample","DBO4.2.ASV150","ASV150",0,"e02510","C","E1061",NA,"DBO4.2","DBO4.2"
"e02510-C","sample","DBO4.2.ASV151","ASV151",0,"e02510","C","E1061",NA,"DBO4.2","DBO4.2"
"e02510-C","sample","DBO4.2.ASV152","ASV152",262,"e02510","C","E1061",NA,"DBO4.2","DBO4.2"
"e02510-C","sample","DBO4.2.ASV155","ASV155",0,"e02510","C","E1061",NA,"DBO4.2","DBO4.2"
"e02510-C","sample","DBO4.2.ASV156","ASV156",0,"e02510","C","E1061",NA,"DBO4.2","DBO4.2"
"e02510-C","sample","DBO4.2.ASV163","ASV163",0,"e02510","C","E1061",NA,"DBO4.2","DBO4.2"
"e02510-C","sample","DBO4.2.ASV174","ASV174",0,"e02510","C","E1061",NA,"DBO4.2","DBO4.2"
"e02510-C","sample","DBO4.2.ASV175","ASV175",220,"e02510","C","E1061",NA,"DBO4.2","DBO4.2"
"e02510-C","sample","DBO4.2.ASV217","ASV217",0,"e02510","C","E1061",NA,"DBO4.2","DBO4.2"
"e02510-C","sample","DBO4.2.ASV222","ASV222",0,"e02510","C","E1061",NA,"DBO4.2","DBO4.2"
"e02510-C","sample","DBO4.2.ASV264","ASV264",0,"e02510","C","E1061",NA,"DBO4.2","DBO4.2"
"e02510-C","sample","DBO4.2.ASV274","ASV274",0,"e02510","C","E1061",NA,"DBO4.2","DBO4.2"
"e02510-C","sample","DBO4.2.ASV293","ASV293",0,"e02510","C","E1061",NA,"DBO4.2","DBO4.2"
"e02510-C","sample","DBO4.2.ASV332","ASV332",0,"e02510","C","E1061",NA,"DBO4.2","DBO4.2"
"e02510-C","sample","DBO4.2.ASV335","ASV335",0,"e02510","C","E1061",NA,"DBO4.2","DBO4.2"
"e02510-C","sample","DBO4.2.ASV371","ASV371",0,"e02510","C","E1061",NA,"DBO4.2","DBO4.2"
"e02512-C","sample","DBO4.3.ASV1","ASV1",0,"e02512","C","E1063",NA,"DBO4.3","DBO4.3"
"e02512-C","sample","DBO4.3.ASV2","ASV2",0,"e02512","C","E1063",NA,"DBO4.3","DBO4.3"
"e02512-C","sample","DBO4.3.ASV3","ASV3",0,"e02512","C","E1063",NA,"DBO4.3","DBO4.3"
"e02512-C","sample","DBO4.3.ASV4","ASV4",0,"e02512","C","E1063",NA,"DBO4.3","DBO4.3"
"e02512-C","sample","DBO4.3.ASV6","ASV6",0,"e02512","C","E1063",NA,"DBO4.3","DBO4.3"
"e02512-C","sample","DBO4.3.ASV7","ASV7",0,"e02512","C","E1063",NA,"DBO4.3","DBO4.3"
"e02512-C","sample","DBO4.3.ASV8","ASV8",0,"e02512","C","E1063",NA,"DBO4.3","DBO4.3"
"e02512-C","sample","DBO4.3.ASV9","ASV9",0,"e02512","C","E1063",NA,"DBO4.3","DBO4.3"
"e02512-C","sample","DBO4.3.ASV11","ASV11",0,"e02512","C","E1063",NA,"DBO4.3","DBO4.3"
"e02512-C","sample","DBO4.3.ASV13","ASV13",0,"e02512","C","E1063",NA,"DBO4.3","DBO4.3"
"e02512-C","sample","DBO4.3.ASV14","ASV14",0,"e02512","C","E1063",NA,"DBO4.3","DBO4.3"
"e02512-C","sample","DBO4.3.ASV16","ASV16",0,"e02512","C","E1063",NA,"DBO4.3","DBO4.3"
"e02512-C","sample","DBO4.3.ASV17","ASV17",0,"e02512","C","E1063",NA,"DBO4.3","DBO4.3"
"e02512-C","sample","DBO4.3.ASV19","ASV19",0,"e02512","C","E1063",NA,"DBO4.3","DBO4.3"
"e02512-C","sample","DBO4.3.ASV20","ASV20",0,"e02512","C","E1063",NA,"DBO4.3","DBO4.3"
"e02512-C","sample","DBO4.3.ASV22","ASV22",0,"e02512","C","E1063",NA,"DBO4.3","DBO4.3"
"e02512-C","sample","DBO4.3.ASV23","ASV23",0,"e02512","C","E1063",NA,"DBO4.3","DBO4.3"
"e02512-C","sample","DBO4.3.ASV26","ASV26",0,"e02512","C","E1063",NA,"DBO4.3","DBO4.3"
"e02512-C","sample","DBO4.3.ASV29","ASV29",0,"e02512","C","E1063",NA,"DBO4.3","DBO4.3"
"e02512-C","sample","DBO4.3.ASV32","ASV32",0,"e02512","C","E1063",NA,"DBO4.3","DBO4.3"
"e02512-C","sample","DBO4.3.ASV34","ASV34",0,"e02512","C","E1063",NA,"DBO4.3","DBO4.3"
"e02512-C","sample","DBO4.3.ASV35","ASV35",0,"e02512","C","E1063",NA,"DBO4.3","DBO4.3"
"e02512-C","sample","DBO4.3.ASV37","ASV37",0,"e02512","C","E1063",NA,"DBO4.3","DBO4.3"
"e02512-C","sample","DBO4.3.ASV38","ASV38",0,"e02512","C","E1063",NA,"DBO4.3","DBO4.3"
"e02512-C","sample","DBO4.3.ASV40","ASV40",0,"e02512","C","E1063",NA,"DBO4.3","DBO4.3"
"e02512-C","sample","DBO4.3.ASV47","ASV47",0,"e02512","C","E1063",NA,"DBO4.3","DBO4.3"
"e02512-C","sample","DBO4.3.ASV51","ASV51",0,"e02512","C","E1063",NA,"DBO4.3","DBO4.3"
"e02512-C","sample","DBO4.3.ASV53","ASV53",0,"e02512","C","E1063",NA,"DBO4.3","DBO4.3"
"e02512-C","sample","DBO4.3.ASV54","ASV54",0,"e02512","C","E1063",NA,"DBO4.3","DBO4.3"
"e02512-C","sample","DBO4.3.ASV56","ASV56",1514,"e02512","C","E1063",NA,"DBO4.3","DBO4.3"
"e02512-C","sample","DBO4.3.ASV58","ASV58",0,"e02512","C","E1063",NA,"DBO4.3","DBO4.3"
"e02512-C","sample","DBO4.3.ASV60","ASV60",0,"e02512","C","E1063",NA,"DBO4.3","DBO4.3"
"e02512-C","sample","DBO4.3.ASV66","ASV66",0,"e02512","C","E1063",NA,"DBO4.3","DBO4.3"
"e02512-C","sample","DBO4.3.ASV82","ASV82",0,"e02512","C","E1063",NA,"DBO4.3","DBO4.3"
"e02512-C","sample","DBO4.3.ASV95","ASV95",0,"e02512","C","E1063",NA,"DBO4.3","DBO4.3"
"e02512-C","sample","DBO4.3.ASV98","ASV98",0,"e02512","C","E1063",NA,"DBO4.3","DBO4.3"
"e02512-C","sample","DBO4.3.ASV103","ASV103",0,"e02512","C","E1063",NA,"DBO4.3","DBO4.3"
"e02512-C","sample","DBO4.3.ASV110","ASV110",0,"e02512","C","E1063",NA,"DBO4.3","DBO4.3"
"e02512-C","sample","DBO4.3.ASV114","ASV114",0,"e02512","C","E1063",NA,"DBO4.3","DBO4.3"
"e02512-C","sample","DBO4.3.ASV135","ASV135",0,"e02512","C","E1063",NA,"DBO4.3","DBO4.3"
"e02512-C","sample","DBO4.3.ASV144","ASV144",0,"e02512","C","E1063",NA,"DBO4.3","DBO4.3"
"e02512-C","sample","DBO4.3.ASV147","ASV147",0,"e02512","C","E1063",NA,"DBO4.3","DBO4.3"
"e02512-C","sample","DBO4.3.ASV150","ASV150",0,"e02512","C","E1063",NA,"DBO4.3","DBO4.3"
"e02512-C","sample","DBO4.3.ASV151","ASV151",0,"e02512","C","E1063",NA,"DBO4.3","DBO4.3"
"e02512-C","sample","DBO4.3.ASV152","ASV152",0,"e02512","C","E1063",NA,"DBO4.3","DBO4.3"
"e02512-C","sample","DBO4.3.ASV155","ASV155",0,"e02512","C","E1063",NA,"DBO4.3","DBO4.3"
"e02512-C","sample","DBO4.3.ASV156","ASV156",0,"e02512","C","E1063",NA,"DBO4.3","DBO4.3"
"e02512-C","sample","DBO4.3.ASV163","ASV163",0,"e02512","C","E1063",NA,"DBO4.3","DBO4.3"
"e02512-C","sample","DBO4.3.ASV174","ASV174",0,"e02512","C","E1063",NA,"DBO4.3","DBO4.3"
"e02512-C","sample","DBO4.3.ASV175","ASV175",0,"e02512","C","E1063",NA,"DBO4.3","DBO4.3"
"e02512-C","sample","DBO4.3.ASV217","ASV217",0,"e02512","C","E1063",NA,"DBO4.3","DBO4.3"
"e02512-C","sample","DBO4.3.ASV222","ASV222",0,"e02512","C","E1063",NA,"DBO4.3","DBO4.3"
"e02512-C","sample","DBO4.3.ASV264","ASV264",0,"e02512","C","E1063",NA,"DBO4.3","DBO4.3"
"e02512-C","sample","DBO4.3.ASV274","ASV274",0,"e02512","C","E1063",NA,"DBO4.3","DBO4.3"
"e02512-C","sample","DBO4.3.ASV293","ASV293",0,"e02512","C","E1063",NA,"DBO4.3","DBO4.3"
"e02512-C","sample","DBO4.3.ASV332","ASV332",0,"e02512","C","E1063",NA,"DBO4.3","DBO4.3"
"e02512-C","sample","DBO4.3.ASV335","ASV335",0,"e02512","C","E1063",NA,"DBO4.3","DBO4.3"
"e02512-C","sample","DBO4.3.ASV371","ASV371",0,"e02512","C","E1063",NA,"DBO4.3","DBO4.3"
"e02525-A","sample","DBO4.6.ASV1","ASV1",0,"e02525","A","E1076",NA,"DBO4.6","DBO4.6"
"e02525-A","sample","DBO4.6.ASV2","ASV2",0,"e02525","A","E1076",NA,"DBO4.6","DBO4.6"
"e02525-A","sample","DBO4.6.ASV3","ASV3",0,"e02525","A","E1076",NA,"DBO4.6","DBO4.6"
"e02525-A","sample","DBO4.6.ASV4","ASV4",0,"e02525","A","E1076",NA,"DBO4.6","DBO4.6"
"e02525-A","sample","DBO4.6.ASV6","ASV6",0,"e02525","A","E1076",NA,"DBO4.6","DBO4.6"
"e02525-A","sample","DBO4.6.ASV7","ASV7",6753,"e02525","A","E1076",NA,"DBO4.6","DBO4.6"
"e02525-A","sample","DBO4.6.ASV8","ASV8",0,"e02525","A","E1076",NA,"DBO4.6","DBO4.6"
"e02525-A","sample","DBO4.6.ASV9","ASV9",0,"e02525","A","E1076",NA,"DBO4.6","DBO4.6"
"e02525-A","sample","DBO4.6.ASV11","ASV11",0,"e02525","A","E1076",NA,"DBO4.6","DBO4.6"
"e02525-A","sample","DBO4.6.ASV13","ASV13",0,"e02525","A","E1076",NA,"DBO4.6","DBO4.6"
"e02525-A","sample","DBO4.6.ASV14","ASV14",0,"e02525","A","E1076",NA,"DBO4.6","DBO4.6"
"e02525-A","sample","DBO4.6.ASV16","ASV16",0,"e02525","A","E1076",NA,"DBO4.6","DBO4.6"
"e02525-A","sample","DBO4.6.ASV17","ASV17",0,"e02525","A","E1076",NA,"DBO4.6","DBO4.6"
"e02525-A","sample","DBO4.6.ASV19","ASV19",0,"e02525","A","E1076",NA,"DBO4.6","DBO4.6"
"e02525-A","sample","DBO4.6.ASV20","ASV20",0,"e02525","A","E1076",NA,"DBO4.6","DBO4.6"
"e02525-A","sample","DBO4.6.ASV22","ASV22",0,"e02525","A","E1076",NA,"DBO4.6","DBO4.6"
"e02525-A","sample","DBO4.6.ASV23","ASV23",0,"e02525","A","E1076",NA,"DBO4.6","DBO4.6"
"e02525-A","sample","DBO4.6.ASV26","ASV26",0,"e02525","A","E1076",NA,"DBO4.6","DBO4.6"
"e02525-A","sample","DBO4.6.ASV29","ASV29",0,"e02525","A","E1076",NA,"DBO4.6","DBO4.6"
"e02525-A","sample","DBO4.6.ASV32","ASV32",0,"e02525","A","E1076",NA,"DBO4.6","DBO4.6"
"e02525-A","sample","DBO4.6.ASV34","ASV34",0,"e02525","A","E1076",NA,"DBO4.6","DBO4.6"
"e02525-A","sample","DBO4.6.ASV35","ASV35",0,"e02525","A","E1076",NA,"DBO4.6","DBO4.6"
"e02525-A","sample","DBO4.6.ASV37","ASV37",0,"e02525","A","E1076",NA,"DBO4.6","DBO4.6"
"e02525-A","sample","DBO4.6.ASV38","ASV38",0,"e02525","A","E1076",NA,"DBO4.6","DBO4.6"
"e02525-A","sample","DBO4.6.ASV40","ASV40",0,"e02525","A","E1076",NA,"DBO4.6","DBO4.6"
"e02525-A","sample","DBO4.6.ASV47","ASV47",0,"e02525","A","E1076",NA,"DBO4.6","DBO4.6"
"e02525-A","sample","DBO4.6.ASV51","ASV51",0,"e02525","A","E1076",NA,"DBO4.6","DBO4.6"
"e02525-A","sample","DBO4.6.ASV53","ASV53",0,"e02525","A","E1076",NA,"DBO4.6","DBO4.6"
"e02525-A","sample","DBO4.6.ASV54","ASV54",0,"e02525","A","E1076",NA,"DBO4.6","DBO4.6"
"e02525-A","sample","DBO4.6.ASV56","ASV56",0,"e02525","A","E1076",NA,"DBO4.6","DBO4.6"
"e02525-A","sample","DBO4.6.ASV58","ASV58",0,"e02525","A","E1076",NA,"DBO4.6","DBO4.6"
"e02525-A","sample","DBO4.6.ASV60","ASV60",1235,"e02525","A","E1076",NA,"DBO4.6","DBO4.6"
"e02525-A","sample","DBO4.6.ASV66","ASV66",0,"e02525","A","E1076",NA,"DBO4.6","DBO4.6"
"e02525-A","sample","DBO4.6.ASV82","ASV82",699,"e02525","A","E1076",NA,"DBO4.6","DBO4.6"
"e02525-A","sample","DBO4.6.ASV95","ASV95",0,"e02525","A","E1076",NA,"DBO4.6","DBO4.6"
"e02525-A","sample","DBO4.6.ASV98","ASV98",0,"e02525","A","E1076",NA,"DBO4.6","DBO4.6"
"e02525-A","sample","DBO4.6.ASV103","ASV103",0,"e02525","A","E1076",NA,"DBO4.6","DBO4.6"
"e02525-A","sample","DBO4.6.ASV110","ASV110",0,"e02525","A","E1076",NA,"DBO4.6","DBO4.6"
"e02525-A","sample","DBO4.6.ASV114","ASV114",0,"e02525","A","E1076",NA,"DBO4.6","DBO4.6"
"e02525-A","sample","DBO4.6.ASV135","ASV135",0,"e02525","A","E1076",NA,"DBO4.6","DBO4.6"
"e02525-A","sample","DBO4.6.ASV144","ASV144",0,"e02525","A","E1076",NA,"DBO4.6","DBO4.6"
"e02525-A","sample","DBO4.6.ASV147","ASV147",0,"e02525","A","E1076",NA,"DBO4.6","DBO4.6"
"e02525-A","sample","DBO4.6.ASV150","ASV150",0,"e02525","A","E1076",NA,"DBO4.6","DBO4.6"
"e02525-A","sample","DBO4.6.ASV151","ASV151",0,"e02525","A","E1076",NA,"DBO4.6","DBO4.6"
"e02525-A","sample","DBO4.6.ASV152","ASV152",0,"e02525","A","E1076",NA,"DBO4.6","DBO4.6"
"e02525-A","sample","DBO4.6.ASV155","ASV155",257,"e02525","A","E1076",NA,"DBO4.6","DBO4.6"
"e02525-A","sample","DBO4.6.ASV156","ASV156",0,"e02525","A","E1076",NA,"DBO4.6","DBO4.6"
"e02525-A","sample","DBO4.6.ASV163","ASV163",0,"e02525","A","E1076",NA,"DBO4.6","DBO4.6"
"e02525-A","sample","DBO4.6.ASV174","ASV174",0,"e02525","A","E1076",NA,"DBO4.6","DBO4.6"
"e02525-A","sample","DBO4.6.ASV175","ASV175",0,"e02525","A","E1076",NA,"DBO4.6","DBO4.6"
"e02525-A","sample","DBO4.6.ASV217","ASV217",0,"e02525","A","E1076",NA,"DBO4.6","DBO4.6"
"e02525-A","sample","DBO4.6.ASV222","ASV222",0,"e02525","A","E1076",NA,"DBO4.6","DBO4.6"
"e02525-A","sample","DBO4.6.ASV264","ASV264",0,"e02525","A","E1076",NA,"DBO4.6","DBO4.6"
"e02525-A","sample","DBO4.6.ASV274","ASV274",0,"e02525","A","E1076",NA,"DBO4.6","DBO4.6"
"e02525-A","sample","DBO4.6.ASV293","ASV293",0,"e02525","A","E1076",NA,"DBO4.6","DBO4.6"
"e02525-A","sample","DBO4.6.ASV332","ASV332",0,"e02525","A","E1076",NA,"DBO4.6","DBO4.6"
"e02525-A","sample","DBO4.6.ASV335","ASV335",0,"e02525","A","E1076",NA,"DBO4.6","DBO4.6"
"e02525-A","sample","DBO4.6.ASV371","ASV371",0,"e02525","A","E1076",NA,"DBO4.6","DBO4.6"
"e02524-B","sample","DBO4.6.ASV1","ASV1",5548,"e02524","B","E1075",NA,"DBO4.6","DBO4.6"
"e02524-B","sample","DBO4.6.ASV2","ASV2",46,"e02524","B","E1075",NA,"DBO4.6","DBO4.6"
"e02524-B","sample","DBO4.6.ASV3","ASV3",0,"e02524","B","E1075",NA,"DBO4.6","DBO4.6"
"e02524-B","sample","DBO4.6.ASV4","ASV4",0,"e02524","B","E1075",NA,"DBO4.6","DBO4.6"
"e02524-B","sample","DBO4.6.ASV6","ASV6",0,"e02524","B","E1075",NA,"DBO4.6","DBO4.6"
"e02524-B","sample","DBO4.6.ASV7","ASV7",0,"e02524","B","E1075",NA,"DBO4.6","DBO4.6"
"e02524-B","sample","DBO4.6.ASV8","ASV8",0,"e02524","B","E1075",NA,"DBO4.6","DBO4.6"
"e02524-B","sample","DBO4.6.ASV9","ASV9",0,"e02524","B","E1075",NA,"DBO4.6","DBO4.6"
"e02524-B","sample","DBO4.6.ASV11","ASV11",0,"e02524","B","E1075",NA,"DBO4.6","DBO4.6"
"e02524-B","sample","DBO4.6.ASV13","ASV13",0,"e02524","B","E1075",NA,"DBO4.6","DBO4.6"
"e02524-B","sample","DBO4.6.ASV14","ASV14",0,"e02524","B","E1075",NA,"DBO4.6","DBO4.6"
"e02524-B","sample","DBO4.6.ASV16","ASV16",0,"e02524","B","E1075",NA,"DBO4.6","DBO4.6"
"e02524-B","sample","DBO4.6.ASV17","ASV17",0,"e02524","B","E1075",NA,"DBO4.6","DBO4.6"
"e02524-B","sample","DBO4.6.ASV19","ASV19",0,"e02524","B","E1075",NA,"DBO4.6","DBO4.6"
"e02524-B","sample","DBO4.6.ASV20","ASV20",0,"e02524","B","E1075",NA,"DBO4.6","DBO4.6"
"e02524-B","sample","DBO4.6.ASV22","ASV22",0,"e02524","B","E1075",NA,"DBO4.6","DBO4.6"
"e02524-B","sample","DBO4.6.ASV23","ASV23",0,"e02524","B","E1075",NA,"DBO4.6","DBO4.6"
"e02524-B","sample","DBO4.6.ASV26","ASV26",0,"e02524","B","E1075",NA,"DBO4.6","DBO4.6"
"e02524-B","sample","DBO4.6.ASV29","ASV29",0,"e02524","B","E1075",NA,"DBO4.6","DBO4.6"
"e02524-B","sample","DBO4.6.ASV32","ASV32",0,"e02524","B","E1075",NA,"DBO4.6","DBO4.6"
"e02524-B","sample","DBO4.6.ASV34","ASV34",0,"e02524","B","E1075",NA,"DBO4.6","DBO4.6"
"e02524-B","sample","DBO4.6.ASV35","ASV35",0,"e02524","B","E1075",NA,"DBO4.6","DBO4.6"
"e02524-B","sample","DBO4.6.ASV37","ASV37",0,"e02524","B","E1075",NA,"DBO4.6","DBO4.6"
"e02524-B","sample","DBO4.6.ASV38","ASV38",0,"e02524","B","E1075",NA,"DBO4.6","DBO4.6"
"e02524-B","sample","DBO4.6.ASV40","ASV40",0,"e02524","B","E1075",NA,"DBO4.6","DBO4.6"
"e02524-B","sample","DBO4.6.ASV47","ASV47",0,"e02524","B","E1075",NA,"DBO4.6","DBO4.6"
"e02524-B","sample","DBO4.6.ASV51","ASV51",0,"e02524","B","E1075",NA,"DBO4.6","DBO4.6"
"e02524-B","sample","DBO4.6.ASV53","ASV53",0,"e02524","B","E1075",NA,"DBO4.6","DBO4.6"
"e02524-B","sample","DBO4.6.ASV54","ASV54",0,"e02524","B","E1075",NA,"DBO4.6","DBO4.6"
"e02524-B","sample","DBO4.6.ASV56","ASV56",0,"e02524","B","E1075",NA,"DBO4.6","DBO4.6"
"e02524-B","sample","DBO4.6.ASV58","ASV58",0,"e02524","B","E1075",NA,"DBO4.6","DBO4.6"
"e02524-B","sample","DBO4.6.ASV60","ASV60",0,"e02524","B","E1075",NA,"DBO4.6","DBO4.6"
"e02524-B","sample","DBO4.6.ASV66","ASV66",0,"e02524","B","E1075",NA,"DBO4.6","DBO4.6"
"e02524-B","sample","DBO4.6.ASV82","ASV82",0,"e02524","B","E1075",NA,"DBO4.6","DBO4.6"
"e02524-B","sample","DBO4.6.ASV95","ASV95",0,"e02524","B","E1075",NA,"DBO4.6","DBO4.6"
"e02524-B","sample","DBO4.6.ASV98","ASV98",0,"e02524","B","E1075",NA,"DBO4.6","DBO4.6"
"e02524-B","sample","DBO4.6.ASV103","ASV103",0,"e02524","B","E1075",NA,"DBO4.6","DBO4.6"
"e02524-B","sample","DBO4.6.ASV110","ASV110",0,"e02524","B","E1075",NA,"DBO4.6","DBO4.6"
"e02524-B","sample","DBO4.6.ASV114","ASV114",0,"e02524","B","E1075",NA,"DBO4.6","DBO4.6"
"e02524-B","sample","DBO4.6.ASV135","ASV135",0,"e02524","B","E1075",NA,"DBO4.6","DBO4.6"
"e02524-B","sample","DBO4.6.ASV144","ASV144",0,"e02524","B","E1075",NA,"DBO4.6","DBO4.6"
"e02524-B","sample","DBO4.6.ASV147","ASV147",0,"e02524","B","E1075",NA,"DBO4.6","DBO4.6"
"e02524-B","sample","DBO4.6.ASV150","ASV150",0,"e02524","B","E1075",NA,"DBO4.6","DBO4.6"
"e02524-B","sample","DBO4.6.ASV151","ASV151",0,"e02524","B","E1075",NA,"DBO4.6","DBO4.6"
"e02524-B","sample","DBO4.6.ASV152","ASV152",0,"e02524","B","E1075",NA,"DBO4.6","DBO4.6"
"e02524-B","sample","DBO4.6.ASV155","ASV155",0,"e02524","B","E1075",NA,"DBO4.6","DBO4.6"
"e02524-B","sample","DBO4.6.ASV156","ASV156",0,"e02524","B","E1075",NA,"DBO4.6","DBO4.6"
"e02524-B","sample","DBO4.6.ASV163","ASV163",0,"e02524","B","E1075",NA,"DBO4.6","DBO4.6"
"e02524-B","sample","DBO4.6.ASV174","ASV174",0,"e02524","B","E1075",NA,"DBO4.6","DBO4.6"
"e02524-B","sample","DBO4.6.ASV175","ASV175",0,"e02524","B","E1075",NA,"DBO4.6","DBO4.6"
"e02524-B","sample","DBO4.6.ASV217","ASV217",0,"e02524","B","E1075",NA,"DBO4.6","DBO4.6"
"e02524-B","sample","DBO4.6.ASV222","ASV222",0,"e02524","B","E1075",NA,"DBO4.6","DBO4.6"
"e02524-B","sample","DBO4.6.ASV264","ASV264",0,"e02524","B","E1075",NA,"DBO4.6","DBO4.6"
"e02524-B","sample","DBO4.6.ASV274","ASV274",0,"e02524","B","E1075",NA,"DBO4.6","DBO4.6"
"e02524-B","sample","DBO4.6.ASV293","ASV293",0,"e02524","B","E1075",NA,"DBO4.6","DBO4.6"
"e02524-B","sample","DBO4.6.ASV332","ASV332",0,"e02524","B","E1075",NA,"DBO4.6","DBO4.6"
"e02524-B","sample","DBO4.6.ASV335","ASV335",0,"e02524","B","E1075",NA,"DBO4.6","DBO4.6"
"e02524-B","sample","DBO4.6.ASV371","ASV371",0,"e02524","B","E1075",NA,"DBO4.6","DBO4.6"
"e02524-C","sample","DBO4.6.ASV1","ASV1",4522,"e02524","C","E1075",NA,"DBO4.6","DBO4.6"
"e02524-C","sample","DBO4.6.ASV2","ASV2",0,"e02524","C","E1075",NA,"DBO4.6","DBO4.6"
"e02524-C","sample","DBO4.6.ASV3","ASV3",0,"e02524","C","E1075",NA,"DBO4.6","DBO4.6"
"e02524-C","sample","DBO4.6.ASV4","ASV4",0,"e02524","C","E1075",NA,"DBO4.6","DBO4.6"
"e02524-C","sample","DBO4.6.ASV6","ASV6",0,"e02524","C","E1075",NA,"DBO4.6","DBO4.6"
"e02524-C","sample","DBO4.6.ASV7","ASV7",0,"e02524","C","E1075",NA,"DBO4.6","DBO4.6"
"e02524-C","sample","DBO4.6.ASV8","ASV8",0,"e02524","C","E1075",NA,"DBO4.6","DBO4.6"
"e02524-C","sample","DBO4.6.ASV9","ASV9",0,"e02524","C","E1075",NA,"DBO4.6","DBO4.6"
"e02524-C","sample","DBO4.6.ASV11","ASV11",0,"e02524","C","E1075",NA,"DBO4.6","DBO4.6"
"e02524-C","sample","DBO4.6.ASV13","ASV13",0,"e02524","C","E1075",NA,"DBO4.6","DBO4.6"
